cib_02046527.pdf,37,0.24388691084782696,450
cib_02046527.pdf,37,0.24388691084782696,450
cib_03185137.pdf,88,0.6033315355484143,4344
cib_03017441.pdf,32,0.6948738728458351,2758
cib_02745275.pdf,30,0.3776124942779897,643
cib_03185123.pdf,26,0.47261003181124267,791
cib_02046533.pdf,28,0.2029975506501121,333
cib_03436122.pdf,40,0.7465835731095174,4129
cib_02003047.pdf,22,0.40719742684732624,523
cib_02051067.pdf,22,0.22395081411684725,321
cib_02893558.pdf,35,0.3762233970782893,609
cib_02977806.pdf,84,0.526520618821394,3513
cib_02017998.pdf,25,0.15665248644152457,245
cib_02003053.pdf,33,0.7064137227346048,3250
cib_03193796.pdf,61,0.7915771995142381,5974
cib_03000840.pdf,36,0.7241692847430473,3191
cib_03162009.pdf,56,0.7699496989801476,6328
cib_02998380.pdf,101,0.6851784248967133,6641
cib_02022704.pdf,25,0.8304124274586329,3603
cib_03175207.pdf,16,0.3628559050391029,175
cib_02998394.pdf,72,0.6536292038950774,6185
cib_03175561.pdf,13,0.8310906805724211,2661
cib_03172226.pdf,38,0.21060737117369865,457
cib_03170431.pdf,38,0.3827286290077936,714
cib_02063770.pdf,40,0.7473139859050958,3721
cib_03160622.pdf,97,0.615816160414394,5217
cib_02623669.pdf,29,0.6617605763356097,2784
cib_02970166.pdf,20,0.27346132491619657,314
cib_03448359.pdf,23,0.829829205181215,3154
cib_02869423.pdf,20,0.421723251790547,383
cib_03017643.pdf,31,0.7156804969787112,3665
cib_05973621.pdf,28,0.6674107667049872,2259
cib_03002528.pdf,53,0.7305142635519116,5928
cib_02064584.pdf,30,0.7231437319216969,2849
cib_03169389.pdf,28,0.8173755131780378,3605
cib_05973635.pdf,39,0.7759386862259867,3238
cib_02064590.pdf,24,0.28782695830369004,394
cib_03017657.pdf,31,0.7942024076856854,3251
cib_02026953.pdf,35,0.7470069213474777,2874
cib_02997528.pdf,56,0.19884477025748754,632
cib_02993996.pdf,48,0.21096970199721396,396
cib_02993982.pdf,49,0.6872996641708025,3327
cib_03164691.pdf,64,0.6737464850703773,3463
cib_02026947.pdf,19,0.7792209616597706,2299
cib_05973609.pdf,36,0.6786552921578407,2696
cib_02872229.pdf,28,0.39630038687921204,726
cib_03169438.pdf,49,0.7731240659412267,5465
cib_02733136.pdf,22,0.7230107574278037,2738
cib_02989931.pdf,86,0.5832001034965391,4749
cib_02993969.pdf,34,0.632528279085551,2796
cib_03179159.pdf,70,0.7562987637267128,8985
cib_02989925.pdf,67,0.6539042456512522,4329
cib_02733122.pdf,37,0.6747399031371974,3340
cib_03169404.pdf,37,0.7969056284254596,4109
cib_02989919.pdf,81,0.5595877525621964,4361
cib_03160434.pdf,32,0.8098278304053046,3665
cib_03169410.pdf,85,0.7320450018680102,6083
cib_03191552.pdf,77,0.6209334645388164,4455
cib_03003742.pdf,13,0.2177991425380838,159
cib_03157461.pdf,33,0.6298015116382404,2793
cib_03004993.pdf,76,0.6380443186127106,4405
cib_06805387.pdf,67,0.5112566589142975,2070
cib_02988540.pdf,86,0.6428732900594514,5309
cib_03003756.pdf,24,0.3978913208186716,451
cib_03157475.pdf,61,0.742814067289501,3795
cib_02000176.pdf,89,0.1377085694238174,743
cib_03191546.pdf,77,0.6423822423705781,4321
cib_03186012.pdf,94,0.17256364943217176,729
cib_02740735.pdf,35,0.5985304374127274,1130
cib_03161851.pdf,74,0.7286631783114829,5107
cib_03184163.pdf,87,0.5762614963515701,3814
cib_03156025.pdf,44,0.7259751161542796,3420
cib_03161845.pdf,45,0.7956605286619375,5013
cib_03156031.pdf,71,0.6982988561869621,4699
cib_02987883.pdf,58,0.7704059966546223,3840
cib_03189335.pdf,50,0.5191035024972026,2509
cib_02887897.pdf,43,0.2905286842496953,765
cib_03177799.pdf,76,0.5912410324387456,4258
cib_03177772.pdf,73,0.3164581768759665,1549
cib_03003781.pdf,25,0.7226178989510615,2722
cib_02996965.pdf,48,0.7582684759643837,5547
cib_03023337.pdf,131,0.18500692658680623,805
cib_03192926.pdf,111,0.21454490017231506,1018
cib_03160568.pdf,124,0.5174956840054007,4963
cib_03192932.pdf,21,0.8043800504762146,2785
cib_02026614.pdf,82,0.13927219476704975,582
cib_03180488.pdf,54,0.7644751176297039,5433
cib_03177766.pdf,64,0.7549930718333706,6506
cib_03160554.pdf,63,0.5817905034306323,2479
cib_03019097.pdf,25,0.7542444497656156,3622
cib_02000189.pdf,103,0.12966027484336193,816
cib_06828771.pdf,109,0.47838282035468177,2283
cib_02977796.pdf,76,0.6221088239887759,4363
cib_03001357.pdf,48,0.7448134803661176,4688
cib_02977782.pdf,81,0.6495860347676118,4725
cib_03006404.pdf,24,0.6850859624069194,2349
cib_06830670.pdf,87,0.3620429602819623,2175
cib_03006376.pdf,31,0.6320260725840334,2323
cib_02989474.pdf,29,0.7369184360753083,3595
cib_03000934.pdf,21,0.7346891706052301,1910
cib_03031257.pdf,66,0.6536918821833317,4328
cib_05973594.pdf,24,0.744925935906973,2652
cib_05973580.pdf,35,0.697367992508653,2728
cib_03001380.pdf,23,0.731639202128268,2747
cib_02696830.pdf,23,0.1275717553898596,224
cib_03000920.pdf,29,0.7101322080311209,2748
cib_03006389.pdf,25,0.746315472777842,2758
cib_03000908.pdf,33,0.7284026464059393,3685
cib_03193806.pdf,31,0.8001698122219472,3663
cib_02977769.pdf,90,0.6800723995052729,5694
cib_03193807.pdf,44,0.8176621546470091,5437
cib_03000909.pdf,30,0.7527995923365608,2864
cib_03001381.pdf,37,0.7147013724241127,3273
cib_05973581.pdf,34,0.7235114706004866,2687
cib_03006388.pdf,24,0.7896607579088261,3202
cib_03000921.pdf,37,0.7325272748287885,4167
cib_02058863.pdf,26,0.7370133294442438,3614
cib_03000935.pdf,41,0.6532486173754066,2423
cib_05973595.pdf,35,0.7483095440618852,3132
cib_03031256.pdf,78,0.5876434021814878,4345
cib_02989475.pdf,29,0.7542522460795846,3586
cib_03006377.pdf,33,0.7359675397330389,3210
cib_03006405.pdf,22,0.7757722269675092,2329
cib_02977783.pdf,98,0.5607190979477815,4988
cib_03001356.pdf,33,0.7633418355388972,4089
cib_02977797.pdf,85,0.6575494766706491,4834
cib_03019096.pdf,24,0.8047091664628663,3181
cib_02000188.pdf,116,0.1595222415592393,997
cib_03160555.pdf,86,0.5752477534458226,4797
cib_02996970.pdf,26,0.817182900839239,2835
cib_03192933.pdf,80,0.1962534216530766,760
cib_03177767.pdf,60,0.7669035554106716,5533
cib_03180489.pdf,49,0.8212400473958887,4593
cib_02026615.pdf,67,0.15255838931936283,497
cib_03003780.pdf,33,0.7944077475956962,3308
cib_03177773.pdf,91,0.16080226328736305,765
cib_03192927.pdf,83,0.2109081252702589,774
cib_03160569.pdf,101,0.5665813319983664,4788
cib_03023336.pdf,68,0.24960955496061626,635
cib_02996964.pdf,60,0.7801293024751166,6847
cib_02987882.pdf,53,0.6484650114917652,3419
cib_03156030.pdf,78,0.608406694644944,5603
cib_03161844.pdf,61,0.7550726180356957,6462
cib_03177798.pdf,89,0.626030050699276,5666
cib_02887896.pdf,26,0.35021010885257897,541
cib_03189334.pdf,63,0.5667625821036276,4258
cib_03186013.pdf,75,0.19925743716682057,646
cib_03184162.pdf,72,0.6171700547285817,2939
cib_03161850.pdf,52,0.7902641514989227,5031
cib_02740734.pdf,27,0.283783980297122,329
cib_03191547.pdf,78,0.6119736748355226,3942
cib_02000177.pdf,88,0.15127739052913106,868
cib_03157474.pdf,24,0.7773890071059404,1847
cib_03003757.pdf,23,0.26746280409063367,361
cib_03003743.pdf,24,0.24654881210981863,358
cib_03191553.pdf,87,0.5492755582528945,3991
cib_02988541.pdf,100,0.18650155119693596,858
cib_03004992.pdf,41,0.2852202594176364,502
cib_03160435.pdf,41,0.7819602628455529,3676
