DOC_0005996258.pdf,36,0.472664596887245,1105,False
DOC_0005995989.pdf,7,0.08482412607637961,55,False
DOC_0005996516.pdf,14,0.36528771279520583,301,False
DOC_0006007653.pdf,9,0.10387267069833925,156,False
DOC_0006466728.pdf,14,0.3453770937446382,354,False
DOC_0006007647.pdf,25,0.2923121875274898,378,False
DOC_0006007874.pdf,37,0.3820963492877854,456,False
DOC_0006014808.pdf,3,0.011693133301281997,22,False
DOC_0006007860.pdf,3,0.03129220942979854,37,False
DOC_0006007690.pdf,13,0.2513092461270283,156,False
DOC_0006007848.pdf,22,0.3853321828831035,443,False
DOC_0006466933.pdf,41,0.5927382999053977,599,False
DOC_0006014834.pdf,8,0.08202171330598712,118,False
DOC_0005995976.pdf,30,0.13913428597616678,343,False
DOC_0006466927.pdf,7,0.09299376465966157,63,False
DOC_0006014820.pdf,19,0.19434398788636947,396,False
DOC_0006007684.pdf,10,0.1454863266243604,103,False
DOC_0006015069.pdf,7,0.09706223588186752,56,False
DOC_0006015055.pdf,8,0.04529130288222939,56,False
DOC_0006015041.pdf,34,0.36863098605143824,751,False
DOC_0006015096.pdf,18,0.1984229657565234,242,False
DOC_0006015082.pdf,21,0.6032496530081976,331,False
DOC_0005996884.pdf,14,0.2855394808134927,343,False
DOC_0005996890.pdf,19,0.28694354559865587,322,False
DOC_0005996106.pdf,14,0.580379486482077,823,False
DOC_0005996660.pdf,13,0.1384499358148285,171,False
DOC_0006015121.pdf,17,0.23723546177569765,227,False
DOC_0006015135.pdf,12,0.0751869983792471,104,False
DOC_0005996112.pdf,26,0.6460738031195385,1419,False
DOC_0005996853.pdf,13,0.21110880383427913,271,False
DOC_0006014767.pdf,21,0.05644712883721296,97,False
DOC_0006014773.pdf,36,0.27779648276915614,401,False
DOC_0006007727.pdf,11,0.14753144996712725,97,False
DOC_0006014983.pdf,28,0.26215083236127695,330,False
DOC_0006466884.pdf,57,0.2917618301935896,570,False
DOC_0006014997.pdf,17,0.1986180652515585,275,False
DOC_0006466890.pdf,30,0.27176591089293023,294,False
DOC_0006007733.pdf,23,0.3300079534691826,427,False
DOC_0006007900.pdf,2,0.07795670835701597,57,False
DOC_0006014968.pdf,5,0.07929796454915802,70,False
DOC_0005996489.pdf,11,0.1638550445046885,168,False
DOC_0006007914.pdf,13,0.05766575701974213,69,False
DOC_0006014940.pdf,11,0.06947517866069951,75,False
DOC_0006466847.pdf,13,0.15763997109539185,151,False
DOC_0006014798.pdf,26,0.2833501991063488,367,False
DOC_0006014954.pdf,6,0.19568789040485068,181,False
DOC_0006466853.pdf,33,0.32076150181216273,476,False
DOC_0006007928.pdf,5,0.15758597696625112,175,False
DOC_0006466852.pdf,10,0.1561990244683852,132,False
DOC_0006014955.pdf,11,0.18077553981615863,234,False
DOC_0006007929.pdf,3,0.01957203057673042,24,False
DOC_0006014799.pdf,39,0.1979993538993717,256,False
DOC_0005995817.pdf,10,0.4678639573703734,639,False
DOC_0006466846.pdf,20,0.5494341375961099,817,False
DOC_0006014941.pdf,22,0.12482707517156501,114,False
DOC_0006014969.pdf,5,0.07401167084865513,68,False
DOC_0006007915.pdf,15,0.2589239573492123,268,False
DOC_0006007901.pdf,17,0.30758969956560894,261,False
DOC_0005996311.pdf,11,0.22774481379833703,184,False
DOC_0006466891.pdf,39,0.41486367373085214,440,False
DOC_0006014996.pdf,10,0.2690722135557433,224,False
DOC_0005996477.pdf,8,0.2674936687345193,190,False
DOC_0006007732.pdf,18,0.19555071311178537,138,False
DOC_0005996463.pdf,22,0.6362239488995869,588,False
DOC_0006007726.pdf,15,0.6179515151223608,548,False
DOC_0006466885.pdf,20,0.2689706684265277,268,False
DOC_0006014982.pdf,21,0.15209874271740004,315,False
DOC_0005996305.pdf,16,0.40705127482428527,459,False
DOC_0006014772.pdf,8,0.06724668824765527,77,False
DOC_0005996339.pdf,10,0.15184048085801544,136,False
DOC_0006014766.pdf,11,0.10408861228782422,164,False
DOC_0005996846.pdf,23,0.223684858367815,286,False
DOC_0006015134.pdf,26,0.33022485631086046,529,False
DOC_0006015120.pdf,26,0.5098459998056056,487,False
DOC_0006015108.pdf,22,0.2299990977381019,245,False
DOC_0005996891.pdf,16,0.36218138808443423,353,False
DOC_0005996649.pdf,4,0.19899443980799472,146,False
DOC_0006015083.pdf,19,0.34682716322139945,197,False
DOC_0006015097.pdf,11,0.15384038156605626,131,False
DOC_0005996098.pdf,10,0.48347979166542293,452,False
DOC_0006146381.pdf,3,0.03130728706230961,21,False
DOC_0005996701.pdf,14,0.5031448224524586,902,False
DOC_0006015040.pdf,24,0.47779247893389715,400,False
DOC_0005996067.pdf,14,0.3132305166739375,399,False
DOC_0005996073.pdf,20,0.23190962230182244,324,False
DOC_0006015054.pdf,3,0.02171605787162342,19,False
DOC_0005996715.pdf,8,0.24551300283189897,334,False
DOC_0005996729.pdf,22,0.2774807045346038,244,False
DOC_0006015068.pdf,6,0.08304156792702495,60,False
DOC_0006014821.pdf,19,0.18129788058785437,333,False
DOC_0006466926.pdf,23,0.24394082903889874,282,False
DOC_0005995977.pdf,14,0.47012394526811674,754,False
DOC_0006007685.pdf,13,0.10925928443194564,108,False
DOC_0006007849.pdf,25,0.34273928589202074,316,False
DOC_0006007691.pdf,14,0.12649314977263892,198,False
DOC_0006014835.pdf,17,0.16775429358635355,231,False
DOC_0006466932.pdf,52,0.51833960689973,515,False
DOC_0005995963.pdf,18,0.1363962724541526,150,False
DOC_0006007861.pdf,17,0.18460512985069297,202,False
DOC_0006007875.pdf,7,0.3073503035642024,164,False
DOC_0006014809.pdf,23,0.24905552577705856,368,False
DOC_0005996265.pdf,4,0.14617120550832588,113,False
DOC_0006007646.pdf,11,0.27120056925122615,272,False
DOC_0005996503.pdf,3,0.17896582754232596,116,False
DOC_0006007652.pdf,6,0.17286091810861187,216,False
DOC_0005996517.pdf,11,0.20320266724896863,217,False
DOC_0006466729.pdf,3,0.05006824727845269,23,False
DOC_0005996271.pdf,9,0.11628380650234957,107,False
DOC_0005996259.pdf,23,0.35392315458196194,427,False
DOC_0006007678.pdf,10,0.2330919612200675,198,False
DOC_0005996501.pdf,11,0.5452503439618209,463,False
DOC_0006007644.pdf,8,0.10288986334670805,102,False
DOC_0005996267.pdf,17,0.20519127540602766,283,False
DOC_0005996273.pdf,14,0.3377001238944988,338,False
DOC_0006007888.pdf,14,0.3872626637094253,626,False
DOC_0006007650.pdf,10,0.12070696588453035,148,False
DOC_0006007863.pdf,40,0.27684485545101417,380,False
DOC_0005995949.pdf,20,0.1763944723483663,226,False
DOC_0006466918.pdf,14,0.31560864102789044,265,False
DOC_0006007877.pdf,2,0.005072188045651903,4,False
